product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,fit,size,product safety,composition
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim blue,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/washed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/washed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black washed out,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black washed out,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,White,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,White,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/washed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/washed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark denim blue/trashed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark denim blue/trashed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark blue/Trashed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark blue/Trashed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark blue/washed out,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark blue/washed out,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim blue/trashed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim blue/trashed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim gray,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim gray,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue/trashed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue/trashed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim gray/Trashed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,Lining: Polyester 100%
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim gray/Trashed,Skinny fit,"The model is 186cm/6'1"" and wears a size 32/32",,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue/trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue/trashed,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim blue,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim blue,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/washed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/washed,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black washed out,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black washed out,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,White,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,White,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/washed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/washed,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark denim blue/trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark denim blue/trashed,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/trashed,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark blue/Trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark blue/Trashed,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark blue/washed out,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark blue/washed out,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim blue/trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim blue/trashed,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim gray,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim gray,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim gray/Trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim gray/Trashed,Skinny fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue/trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim blue,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/washed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black washed out,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,White,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/washed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark denim blue/trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black/trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark blue/Trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Dark blue/washed out,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim blue/trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Black,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Denim gray,Skinny fit,,,"Cotton 98%, Elastane 2%"
690449043,men_jeans_skinny,Skinny Jeans,$ 39.99,2021-04-11 17:48:05,690449,43,Light denim blue/trashed,Skinny fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark denim blue,Slim fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray denim,Slim fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Gray,Slim fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Light denim blue,Slim fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Midnight blue,Slim fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray,Slim fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,White,Slim fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Pale denim blue,Slim fit,,,"Cotton 98%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark denim blue,Slim fit,,,"Cotton 88%, Polyester 10%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark denim blue,Slim fit,,,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray denim,Slim fit,,,"Cotton 88%, Polyester 10%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray denim,Slim fit,,,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,"Cotton 88%, Polyester 10%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Gray,Slim fit,,,"Cotton 88%, Polyester 10%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Gray,Slim fit,,,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Black,Slim fit,,,"Cotton 88%, Polyester 10%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Black,Slim fit,,,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Midnight blue,Slim fit,,,"Cotton 88%, Polyester 10%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Midnight blue,Slim fit,,,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray,Slim fit,,,"Cotton 88%, Polyester 10%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray,Slim fit,,,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,"Cotton 88%, Polyester 10%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,White,Slim fit,,,"Cotton 88%, Polyester 10%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,White,Slim fit,,,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Pale denim blue,Slim fit,,,"Cotton 88%, Polyester 10%, Elastane 2%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Pale denim blue,Slim fit,,,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark denim blue,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark denim blue,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray denim,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray denim,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Gray,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Gray,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Black,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Black,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Light denim blue,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Light denim blue,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Midnight blue,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Midnight blue,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,White,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,White,Slim fit,"The model is 190cm/6'3"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray denim,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Gray,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Black,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Light denim blue,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Midnight blue,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,White,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Pale denim blue,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark denim blue,Slim fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark denim blue,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray denim,Slim fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray denim,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Gray,Slim fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Gray,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Black,Slim fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Black,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Light denim blue,Slim fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Light denim blue,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray,Slim fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Denim blue,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,White,Slim fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,White,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Pale denim blue,Slim fit,,,"Pocket lining: Polyester 65%, Cotton 35%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Pale denim blue,Slim fit,,,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark denim blue,Slim fit,"The model is 187cm/6'2"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark denim blue,Slim fit,"The model is 187cm/6'2"" and wears a size 31/32",,Pocket lining: Cotton 100%
636207019,men_jeans_slim,Slim Jeans,$ 19.99,2021-04-11 17:48:05,636207,19,Dark gray denim,Slim fit,"The model is 187cm/6'2"" and wears a size 31/32",,"Cotton 89%, Polyester 10%, Elastane 1%"
